ID_Tempo;Cod_Tempo;Data;Numero_Dia_Semana;Numero_Mes;Numero_Ano;Nome_Mes;Numero_Trimestre;Nome_Trimestre;Numero_Semestre;Nome_Semestre
846;20150426;25/04/2015;1;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
847;20150427;26/04/2015;2;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
848;20150428;27/04/2015;3;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
849;20150429;28/04/2015;4;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
850;20150430;29/04/2015;5;4;2015;Abril;2;Segundo Trimestre;1;Primeiro Semestre
851;20150501;30/04/2015;6;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
852;20150502;01/05/2015;7;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
853;20150503;02/05/2015;1;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
854;20150504;03/05/2015;2;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
855;20150505;04/05/2015;3;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
856;20150506;05/05/2015;4;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
857;20150507;06/05/2015;5;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
858;20150508;07/05/2015;6;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
859;20150509;08/05/2015;7;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
860;20150510;09/05/2015;1;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
861;20150511;10/05/2015;2;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
862;20150512;11/05/2015;3;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
863;20150513;12/05/2015;4;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
864;20150514;13/05/2015;5;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
865;20150515;14/05/2015;6;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
866;20150516;15/05/2015;7;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
867;20150517;16/05/2015;1;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
868;20150518;17/05/2015;2;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
869;20150519;18/05/2015;3;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
870;20150520;19/05/2015;4;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
871;20150521;20/05/2015;5;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
872;20150522;21/05/2015;6;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
873;20150523;22/05/2015;7;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
874;20150524;23/05/2015;1;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
875;20150525;24/05/2015;2;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
876;20150526;25/05/2015;3;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
877;20150527;26/05/2015;4;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
878;20150528;27/05/2015;5;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
879;20150529;28/05/2015;6;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
880;20150530;29/05/2015;7;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
881;20150531;30/05/2015;1;5;2015;Maio;2;Segundo Trimestre;1;Primeiro Semestre
882;20150601;31/05/2015;2;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
883;20150602;01/06/2015;3;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
884;20150603;02/06/2015;4;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
885;20150604;03/06/2015;5;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
886;20150605;04/06/2015;6;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
887;20150606;05/06/2015;7;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
888;20150607;06/06/2015;1;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
889;20150608;07/06/2015;2;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
890;20150609;08/06/2015;3;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
891;20150610;09/06/2015;4;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
892;20150611;10/06/2015;5;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
893;20150612;11/06/2015;6;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
894;20150613;12/06/2015;7;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
895;20150614;13/06/2015;1;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
896;20150615;14/06/2015;2;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
897;20150616;15/06/2015;3;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
898;20150617;16/06/2015;4;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
899;20150618;17/06/2015;5;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
900;20150619;18/06/2015;6;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
901;20150620;19/06/2015;7;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
902;20150621;20/06/2015;1;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
903;20150622;21/06/2015;2;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
904;20150623;22/06/2015;3;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
905;20150624;23/06/2015;4;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
906;20150625;24/06/2015;5;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
907;20150626;25/06/2015;6;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
908;20150627;26/06/2015;7;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
909;20150628;27/06/2015;1;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
910;20150629;28/06/2015;2;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
911;20150630;29/06/2015;3;6;2015;Junho;2;Segundo Trimestre;1;Primeiro Semestre
912;20150701;30/06/2015;4;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
913;20150702;01/07/2015;5;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
914;20150703;02/07/2015;6;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
915;20150704;03/07/2015;7;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
916;20150705;04/07/2015;1;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
917;20150706;05/07/2015;2;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
918;20150707;06/07/2015;3;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
919;20150708;07/07/2015;4;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
920;20150709;08/07/2015;5;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
921;20150710;09/07/2015;6;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
922;20150711;10/07/2015;7;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
923;20150712;11/07/2015;1;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
924;20150713;12/07/2015;2;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
925;20150714;13/07/2015;3;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
926;20150715;14/07/2015;4;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
927;20150716;15/07/2015;5;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
928;20150717;16/07/2015;6;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
929;20150718;17/07/2015;7;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
930;20150719;18/07/2015;1;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
931;20150720;19/07/2015;2;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
932;20150721;20/07/2015;3;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
933;20150722;21/07/2015;4;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
934;20150723;22/07/2015;5;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
935;20150724;23/07/2015;6;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
936;20150725;24/07/2015;7;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
937;20150726;25/07/2015;1;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
938;20150727;26/07/2015;2;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
939;20150728;27/07/2015;3;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
940;20150729;28/07/2015;4;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
941;20150730;29/07/2015;5;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
942;20150731;30/07/2015;6;7;2015;Julho;3;Terceiro Trimestre;2;Segundo Semestre
943;20150801;31/07/2015;7;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
944;20150802;01/08/2015;1;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
945;20150803;02/08/2015;2;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
946;20150804;03/08/2015;3;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
947;20150805;04/08/2015;4;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
948;20150806;05/08/2015;5;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
949;20150807;06/08/2015;6;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
950;20150808;07/08/2015;7;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
951;20150809;08/08/2015;1;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
952;20150810;09/08/2015;2;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
953;20150811;10/08/2015;3;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
954;20150812;11/08/2015;4;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
955;20150813;12/08/2015;5;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
956;20150814;13/08/2015;6;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
957;20150815;14/08/2015;7;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
958;20150816;15/08/2015;1;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
959;20150817;16/08/2015;2;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
960;20150818;17/08/2015;3;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
961;20150819;18/08/2015;4;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
962;20150820;19/08/2015;5;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
963;20150821;20/08/2015;6;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
964;20150822;21/08/2015;7;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
965;20150823;22/08/2015;1;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
966;20150824;23/08/2015;2;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
967;20150825;24/08/2015;3;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
968;20150826;25/08/2015;4;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
969;20150827;26/08/2015;5;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
970;20150828;27/08/2015;6;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
971;20150829;28/08/2015;7;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
972;20150830;29/08/2015;1;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
973;20150831;30/08/2015;2;8;2015;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
974;20150901;31/08/2015;3;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
975;20150902;01/09/2015;4;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
976;20150903;02/09/2015;5;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
977;20150904;03/09/2015;6;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
978;20150905;04/09/2015;7;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
979;20150906;05/09/2015;1;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
980;20150907;06/09/2015;2;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
981;20150908;07/09/2015;3;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
982;20150909;08/09/2015;4;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
983;20150910;09/09/2015;5;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
984;20150911;10/09/2015;6;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
985;20150912;11/09/2015;7;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
986;20150913;12/09/2015;1;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
987;20150914;13/09/2015;2;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
988;20150915;14/09/2015;3;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
989;20150916;15/09/2015;4;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
990;20150917;16/09/2015;5;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
991;20150918;17/09/2015;6;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
992;20150919;18/09/2015;7;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
993;20150920;19/09/2015;1;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
994;20150921;20/09/2015;2;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
995;20150922;21/09/2015;3;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
996;20150923;22/09/2015;4;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
997;20150924;23/09/2015;5;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
998;20150925;24/09/2015;6;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
999;20150926;25/09/2015;7;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1000;20150927;26/09/2015;1;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1001;20150928;27/09/2015;2;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1002;20150929;28/09/2015;3;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1003;20150930;29/09/2015;4;9;2015;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1004;20151001;30/09/2015;5;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1005;20151002;01/10/2015;6;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1006;20151003;02/10/2015;7;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1007;20151004;03/10/2015;1;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1008;20151005;04/10/2015;2;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1009;20151006;05/10/2015;3;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1010;20151007;06/10/2015;4;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1011;20151008;07/10/2015;5;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1012;20151009;08/10/2015;6;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1013;20151010;09/10/2015;7;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1014;20151011;10/10/2015;1;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1015;20151012;11/10/2015;2;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1016;20151013;12/10/2015;3;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1017;20151014;13/10/2015;4;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1018;20151015;14/10/2015;5;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1019;20151016;15/10/2015;6;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1020;20151017;16/10/2015;7;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1021;20151018;17/10/2015;1;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1022;20151019;18/10/2015;2;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1023;20151020;19/10/2015;3;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1024;20151021;20/10/2015;4;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1025;20151022;21/10/2015;5;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1026;20151023;22/10/2015;6;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1027;20151024;23/10/2015;7;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1028;20151025;24/10/2015;1;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1029;20151026;25/10/2015;2;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1030;20151027;26/10/2015;3;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1031;20151028;27/10/2015;4;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1032;20151029;28/10/2015;5;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1033;20151030;29/10/2015;6;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1034;20151031;30/10/2015;7;10;2015;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1035;20151101;31/10/2015;1;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1036;20151102;01/11/2015;2;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1037;20151103;02/11/2015;3;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1038;20151104;03/11/2015;4;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1039;20151105;04/11/2015;5;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1040;20151106;05/11/2015;6;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1041;20151107;06/11/2015;7;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1042;20151108;07/11/2015;1;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1043;20151109;08/11/2015;2;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1044;20151110;09/11/2015;3;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1045;20151111;10/11/2015;4;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1046;20151112;11/11/2015;5;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1047;20151113;12/11/2015;6;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1048;20151114;13/11/2015;7;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1049;20151115;14/11/2015;1;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1050;20151116;15/11/2015;2;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1051;20151117;16/11/2015;3;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1052;20151118;17/11/2015;4;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1053;20151119;18/11/2015;5;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1054;20151120;19/11/2015;6;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1055;20151121;20/11/2015;7;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1056;20151122;21/11/2015;1;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1057;20151123;22/11/2015;2;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1058;20151124;23/11/2015;3;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1059;20151125;24/11/2015;4;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1060;20151126;25/11/2015;5;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1061;20151127;26/11/2015;6;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1062;20151128;27/11/2015;7;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1063;20151129;28/11/2015;1;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1064;20151130;29/11/2015;2;11;2015;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1065;20151201;30/11/2015;3;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1066;20151202;01/12/2015;4;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1067;20151203;02/12/2015;5;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1068;20151204;03/12/2015;6;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1069;20151205;04/12/2015;7;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1070;20151206;05/12/2015;1;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1071;20151207;06/12/2015;2;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1072;20151208;07/12/2015;3;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1073;20151209;08/12/2015;4;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1074;20151210;09/12/2015;5;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1075;20151211;10/12/2015;6;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1076;20151212;11/12/2015;7;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1077;20151213;12/12/2015;1;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1078;20151214;13/12/2015;2;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1079;20151215;14/12/2015;3;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1080;20151216;15/12/2015;4;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1081;20151217;16/12/2015;5;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1082;20151218;17/12/2015;6;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1083;20151219;18/12/2015;7;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1084;20151220;19/12/2015;1;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1085;20151221;20/12/2015;2;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1086;20151222;21/12/2015;3;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1087;20151223;22/12/2015;4;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1088;20151224;23/12/2015;5;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1089;20151225;24/12/2015;6;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1090;20151226;25/12/2015;7;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1091;20151227;26/12/2015;1;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1092;20151228;27/12/2015;2;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1093;20151229;28/12/2015;3;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1094;20151230;29/12/2015;4;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1095;20151231;30/12/2015;5;12;2015;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1096;20160101;31/12/2015;6;1;2016;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
